Identifier,value1,value2,value3,g,l,s,m,e,Goodness
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017946527,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.01709193,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017214015,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017214015,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017946527,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017824441,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017946527,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003296301,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017214015,0.003418386,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.016969845,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017214015,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003418386,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017336101,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.003540471,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003540471,0,1,0,0,0,25
0.9,1,0.017458186,0.003906727,0,1,0,0,0,25
0.9,1,0.016725675,0.003906727,0,1,0,0,0,25
0.9,1,0.016603589,0.003906727,0,1,0,0,0,25
0.9,1,0.016969845,0.003906727,0,1,0,0,0,25
0.9,1,0.016969845,0.003784642,0,1,0,0,0,25
0.9,1,0.017214015,0.003906727,0,1,0,0,0,25
0.9,1,0.017458186,0.003662556,0,1,0,0,0,25
0.9,1,0.017580271,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017702356,0.003662556,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017580271,0.003784642,0,1,0,0,0,25
0.9,1,0.017458186,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.017458186,0.004028812,0,1,0,0,0,25
0.9,1,0.017702356,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.017946527,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.018312782,0.003784642,0,1,0,0,0,25
0.9,0.999877915,0.018190697,0.003906727,0,1,0,0,0,25
0.9,0.999877915,0.018190697,0.004028812,0,1,0,0,0,25
0.9,0.999877915,0.018068612,0.003662556,0,1,0,0,0,25
0.9,0.00842388,0.00256379,0.010865584,0,0,1,0,0,50
0.9,0.008545965,0.002685875,0.010865584,0,0,1,0,0,50
0.9,0.007203028,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.007325113,0.00280796,0.010621414,0,0,1,0,0,50
0.9,0.006714687,0.00280796,0.010621414,0,0,1,0,0,50
0.9,0.00280796,0.00280796,0.010987669,0,0,1,0,0,50
0.9,0.002075449,0.00305213,0.010987669,0,0,1,0,0,50
0.9,0.000976682,0.00305213,0.01123184,0,0,1,0,0,50
0.9,0.002441704,0.00280796,0.010743499,0,0,1,0,0,50
0.9,0.003540471,0.002930045,0.010865584,0,0,1,0,0,50
0.9,0.002197534,0.002930045,0.010743499,0,0,1,0,0,50
0.9,0.00305213,0.00280796,0.010743499,0,0,1,0,0,50
0.9,0.001831278,0.00280796,0.010743499,0,0,1,0,0,50
0.9,0.002197534,0.002930045,0.010499329,0,0,1,0,0,50
0.9,0.001953363,0.002930045,0.010377243,0,0,1,0,0,50
0.9,0.001098767,0.002930045,0.010255158,0,0,1,0,0,50
0.9,0.002197534,0.003174216,0.010499329,0,0,1,0,0,50
0.9,0.001342937,0.00280796,0.010377243,0,0,1,0,0,50
0.9,0.001587108,0.003174216,0.010255158,0,0,1,0,0,50
0.9,0.002685875,0.002930045,0.010621414,0,0,1,0,0,50
0.9,0.001465023,0.00280796,0.010499329,0,0,1,0,0,50
0.9,0.00280796,0.002930045,0.010865584,0,0,1,0,0,50
0.9,0.002930045,0.002685875,0.010499329,0,0,1,0,0,50
0.9,0.002685875,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.002441704,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.003662556,0.00256379,0.010865584,0,0,1,0,0,50
0.9,0.005493835,0.002685875,0.010133073,0,0,1,0,0,50
0.9,0.005982176,0.002685875,0.009522647,0,0,1,0,0,50
0.9,0.00586009,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.005738005,0.002441704,0.01123184,0,0,1,0,0,50
0.9,0.00586009,0.00256379,0.011109755,0,0,1,0,0,50
0.9,0.005371749,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.005249664,0.00280796,0.011598095,0,0,1,0,0,50
0.9,0.005127579,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.005371749,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.005371749,0.002930045,0.011353925,0,0,1,0,0,50
0.9,0.005371749,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.005371749,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.00561592,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.006714687,0.002441704,0.011598095,0,0,1,0,0,50
0.9,0.008790136,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.00842388,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.007691369,0.00256379,0.011109755,0,0,1,0,0,50
0.9,0.007935539,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.008545965,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.008545965,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.008545965,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.007813454,0.002930045,0.01147601,0,0,1,0,0,50
0.9,0.007935539,0.002930045,0.011598095,0,0,1,0,0,50
0.9,0.007813454,0.00280796,0.011598095,0,0,1,0,0,50
0.9,0.008790136,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.00842388,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.008790136,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.008912221,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.009156391,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.009400562,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.010133073,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.009766817,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.010133073,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.009522647,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.008912221,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.009522647,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.009522647,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.009278476,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.009400562,0.002441704,0.01147601,0,0,1,0,0,50
0.9,0.009644732,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.009766817,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.009766817,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.009766817,0.00280796,0.011598095,0,0,1,0,0,50
0.9,0.010010988,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010255158,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.009888902,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.009888902,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.010255158,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.010133073,0.002319619,0.01147601,0,0,1,0,0,50
0.9,0.010377243,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.010499329,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010499329,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.010743499,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010010988,0.00256379,0.011720181,0,0,1,0,0,50
0.9,0.009766817,0.002930045,0.011353925,0,0,1,0,0,50
0.9,0.010133073,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010377243,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.010377243,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.010621414,0.002930045,0.01147601,0,0,1,0,0,50
0.9,0.010987669,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.011598095,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.011720181,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010987669,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.011598095,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.011109755,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.011353925,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.01147601,0.00256379,0.011720181,0,0,1,0,0,50
0.9,0.010133073,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.009766817,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.009644732,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.009888902,0.002441704,0.01123184,0,0,1,0,0,50
0.9,0.009888902,0.00280796,0.011598095,0,0,1,0,0,50
0.9,0.010377243,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.010865584,0.00256379,0.011720181,0,0,1,0,0,50
0.9,0.012574777,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.012086436,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.012452692,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.012452692,0.00256379,0.011109755,0,0,1,0,0,50
0.9,0.011720181,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011720181,0.002441704,0.011598095,0,0,1,0,0,50
0.9,0.011353925,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.010865584,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.011964351,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.012452692,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.012086436,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.012330607,0.00256379,0.010987669,0,0,1,0,0,50
0.9,0.011842266,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011598095,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011598095,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.011842266,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011598095,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.011964351,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011720181,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.012086436,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.00256379,0.010987669,0,0,1,0,0,50
0.9,0.011842266,0.002930045,0.01123184,0,0,1,0,0,50
0.9,0.012086436,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.011720181,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011598095,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010743499,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.010499329,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.010621414,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.010621414,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.010865584,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.010865584,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.010865584,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.010499329,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.010865584,0.002930045,0.011353925,0,0,1,0,0,50
0.9,0.010987669,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.010987669,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.01123184,0.002930045,0.010987669,0,0,1,0,0,50
0.9,0.011353925,0.00256379,0.011109755,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.012452692,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.012086436,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.012208522,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.010743499,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011720181,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.013429374,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.012941033,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.012696862,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.012941033,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.012574777,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.011964351,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.013551459,0.002930045,0.011353925,0,0,1,0,0,50
0.9,0.015016482,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.017580271,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.016603589,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.014772311,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.013307288,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.012941033,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.011842266,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.014772311,0.002685875,0.010987669,0,0,1,0,0,50
0.9,0.014161885,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.013307288,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.013063118,0.002685875,0.011109755,0,0,1,0,0,50
0.9,0.012330607,0.002441704,0.011109755,0,0,1,0,0,50
0.9,0.012941033,0.00280796,0.010987669,0,0,1,0,0,50
0.9,0.014161885,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.015260652,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.015504822,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.015871078,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.015748993,0.002930045,0.011353925,0,0,1,0,0,50
0.9,0.015504822,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.015871078,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.015993163,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.015382737,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015138567,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015260652,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.015138567,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015382737,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.015748993,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.016115248,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015748993,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.015748993,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.015504822,0.00280796,0.011353925,0,0,1,0,0,50
0.9,0.015382737,0.002441704,0.01147601,0,0,1,0,0,50
0.9,0.015260652,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015260652,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.014528141,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.014650226,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.014528141,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.014528141,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.014650226,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.015260652,0.00256379,0.011109755,0,0,1,0,0,50
0.9,0.014894396,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.015016482,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.014894396,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.014650226,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.015138567,0.00280796,0.01147601,0,0,1,0,0,50
0.9,0.014894396,0.002319619,0.01147601,0,0,1,0,0,50
0.9,0.014894396,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015016482,0.002441704,0.01123184,0,0,1,0,0,50
0.9,0.015260652,0.00280796,0.011109755,0,0,1,0,0,50
0.9,0.015382737,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.015260652,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.015138567,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.014894396,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.015138567,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.015382737,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.015382737,0.002685875,0.01123184,0,0,1,0,0,50
0.9,0.014894396,0.00280796,0.01123184,0,0,1,0,0,50
0.9,0.015382737,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.015016482,0.00280796,0.011598095,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.014772311,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.014772311,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.014528141,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.014650226,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.014772311,0.002441704,0.011109755,0,0,1,0,0,50
0.9,0.014894396,0.002441704,0.011598095,0,0,1,0,0,50
0.9,0.015016482,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.015260652,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.014894396,0.002685875,0.011353925,0,0,1,0,0,50
0.9,0.014894396,0.00256379,0.01123184,0,0,1,0,0,50
0.9,0.015016482,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.014528141,0.00256379,0.01147601,0,0,1,0,0,50
0.9,0.014650226,0.002441704,0.011109755,0,0,1,0,0,50
0.9,0.014772311,0.002685875,0.011598095,0,0,1,0,0,50
0.9,0.014650226,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.011353925,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.014772311,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015016482,0.00256379,0.011598095,0,0,1,0,0,50
0.9,0.014894396,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015138567,0.002685875,0.01147601,0,0,1,0,0,50
0.9,0.015626908,0.002441704,0.011353925,0,0,1,0,0,50
0.9,0.018923208,0.007813454,0.003906727,0,0,0,1,0,75
0.9,0.018434868,0.008057624,0.003540471,0,0,0,1,0,75
0.9,0.018801123,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.019045294,0.007935539,0.003540471,0,0,0,1,0,75
0.9,0.019533634,0.008301795,0.003784642,0,0,0,1,0,75
0.9,0.020144061,0.008057624,0.003418386,0,0,0,1,0,75
0.9,0.020754487,0.008057624,0.003662556,0,0,0,1,0,75
0.9,0.021242827,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.020144061,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.019045294,0.007813454,0.004028812,0,0,0,1,0,75
0.9,0.019167379,0.008179709,0.003662556,0,0,0,1,0,75
0.9,0.01989989,0.008301795,0.003662556,0,0,0,1,0,75
0.9,0.019777805,0.008179709,0.003540471,0,0,0,1,0,75
0.9,0.020632401,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.023562447,0.007935539,0.003662556,0,0,0,1,0,75
0.9,0.024783299,0.007813454,0.003662556,0,0,0,1,0,75
0.9,0.024783299,0.007935539,0.003662556,0,0,0,1,0,75
0.9,0.02246368,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020754487,0.008301795,0.003662556,0,0,0,1,0,75
0.9,0.017214015,0.007935539,0.004028812,0,0,0,1,0,75
0.9,0.018801123,0.007813454,0.003540471,0,0,0,1,0,75
0.9,0.018312782,0.008179709,0.003662556,0,0,0,1,0,75
0.9,0.018679038,0.008057624,0.003540471,0,0,0,1,0,75
0.9,0.019045294,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.019411549,0.00842388,0.003662556,0,0,0,1,0,75
0.9,0.019411549,0.008179709,0.003662556,0,0,0,1,0,75
0.9,0.018190697,0.008301795,0.003662556,0,0,0,1,0,75
0.9,0.018923208,0.008057624,0.003540471,0,0,0,1,0,75
0.9,0.019045294,0.007813454,0.004028812,0,0,0,1,0,75
0.9,0.019167379,0.007935539,0.004028812,0,0,0,1,0,75
0.9,0.01965572,0.008301795,0.003784642,0,0,0,1,0,75
0.9,0.020266146,0.008179709,0.003784642,0,0,0,1,0,75
0.9,0.020998657,0.008057624,0.004150897,0,0,0,1,0,75
0.9,0.021120742,0.008301795,0.003784642,0,0,0,1,0,75
0.9,0.022219509,0.008301795,0.004028812,0,0,0,1,0,75
0.9,0.02246368,0.008057624,0.004150897,0,0,0,1,0,75
0.9,0.023440361,0.007935539,0.004028812,0,0,0,1,0,75
0.9,0.02270785,0.007935539,0.004028812,0,0,0,1,0,75
0.9,0.02246368,0.007935539,0.003662556,0,0,0,1,0,75
0.9,0.021486998,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020876572,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020388231,0.008179709,0.003418386,0,0,0,1,0,75
0.9,0.020632401,0.008179709,0.003540471,0,0,0,1,0,75
0.9,0.020876572,0.008057624,0.003662556,0,0,0,1,0,75
0.9,0.020998657,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020266146,0.007935539,0.003906727,0,0,0,1,0,75
0.9,0.020510316,0.008179709,0.003540471,0,0,0,1,0,75
0.9,0.020632401,0.008057624,0.003662556,0,0,0,1,0,75
0.9,0.020388231,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.020266146,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.019777805,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020144061,0.008179709,0.004272983,0,0,0,1,0,75
0.9,0.020510316,0.008057624,0.004028812,0,0,0,1,0,75
0.9,0.019533634,0.008057624,0.003784642,0,0,0,1,0,75
0.9,0.01965572,0.008179709,0.004028812,0,0,0,1,0,75
0.9,0.020021975,0.008179709,0.003906727,0,0,0,1,0,75
0.9,0.020021975,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.020510316,0.008057624,0.003906727,0,0,0,1,0,75
0.9,0.020021975,0.008301795,0.003540471,0,0,0,1,0,75
0.9,0.020510316,0.008179709,0.003784642,0,0,0,1,0,75
0.9,0.020632401,0.008301795,0.004028812,0,0,0,1,0,75
0.9,0.020632401,0.008301795,0.003540471,0,0,0,1,0,75
0.9,0.020632401,0.007813454,0.003906727,0,0,0,1,0,75
0.9,0.020510316,0.007935539,0.003784642,0,0,0,1,0,75
0.9,0.020388231,0.008179709,0.004028812,0,0,0,1,0,75
0.9,0.020266146,0.007935539,0.003906727,0,0,0,1,0,75
0.9,0.020510316,0.008301795,0.003418386,0,0,0,1,0,75
0.9,0.020876572,0.008301795,0.003906727,0,0,0,1,0,75
0.9,0.020632401,0.008179709,0.003784642,0,0,0,1,0,75
